rid,oid,season,firstdate,firsttime,lastyear,lon,lat
3664,2583,V,2009-12-28T23:00:00Z,10:15:00,2020,10.5062497326875,55.0979094490837
3665,4181,V,2010-01-07T23:00:00Z,11:00:00,2012,11.7473402480974,55.1926386258658
3666,1870,V,2010-01-03T23:00:00Z,09:48:00,2020,10.1601053850205,56.193737521219
3667,1870,Y,2009-05-29T22:00:00Z,07:20:00,2020,10.1601053850205,56.193737521219
3668,1870,Y,2009-05-20T22:00:00Z,07:04:00,2020,10.2065730373679,56.1281661970387
3669,201,V,2010-01-11T23:00:00Z,09:00:00,2020,8.26211189199038,56.0908285992142
3670,3668,V,2010-01-10T23:00:00Z,10:00:00,2020,8.48717158549175,56.3357340926257
3671,2340,V,2010-01-21T23:00:00Z,10:45:00,2020,11.0417933785746,54.7537325672334
3672,3576,V,2010-01-17T23:00:00Z,09:30:00,2016,12.13553,55.043271
3673,4860,V,2010-01-15T23:00:00Z,09:00:00,2020,9.66166672428426,55.7333941788597
3674,4228,V,2010-01-27T23:00:00Z,13:00:00,2020,12.1397395,54.8948615
3676,3442,V,2010-01-19T23:00:00Z,13:30:00,2020,14.90915,55.109912
3681,4517,Y,2010-05-13T22:00:00Z,14:21:00,2010,9.72125728121468,55.0421266372425
3683,4889,Y,2010-05-22T22:00:00Z,09:30:00,2015,9.716326,55.664098
3684,4861,Y,2010-05-26T22:00:00Z,05:00:00,2016,9.85985951511351,55.7880039093679
3685,4834,Y,2010-05-26T22:00:00Z,08:30:00,2020,10.6417179,55.5429468
3686,2969,Y,2010-05-21T22:00:00Z,04:55:00,2013,9.14203843373706,55.7838569248964
3687,2969,Y,2010-05-12T22:00:00Z,08:00:00,2010,9.11161451972661,55.7835917924766
3689,3668,Y,2010-06-01T22:00:00Z,04:50:00,2020,8.48717158549175,56.3357340926257
3690,689,Y,2010-06-04T22:00:00Z,10:50:00,2020,10.1757316391832,55.643229663102
3696,1664,Y,NA,NA,0,10.509318293694,55.4083231073477
3697,2583,Y,2010-06-05T22:00:00Z,08:10:00,2020,10.5062497326875,55.0979094490837
3698,2382,Y,2010-06-11T22:00:00Z,10:00:00,2013,12.0454207,55.6585246
3700,3349,Y,2010-06-04T22:00:00Z,09:30:00,2019,8.54873377411555,55.9358242279509
3701,4873,Y,2010-06-07T22:00:00Z,12:27:00,2020,10.3694163905335,55.3108991678326
3702,4874,Y,2010-06-02T22:00:00Z,05:40:00,2011,10.115305796815,55.2020223876832
3703,201,Y,2010-06-04T22:00:00Z,05:15:00,2020,8.26826568148801,56.0892299320616
3704,4394,Y,2010-06-14T22:00:00Z,15:00:00,2013,10.2209222174444,55.4612643066366
3705,2569,Y,2010-06-04T22:00:00Z,08:04:00,2020,12.33334,55.963342
3708,3703,Y,2010-06-27T22:00:00Z,05:50:00,2016,10.2030544766233,55.3189415982529
3710,3868,Y,2010-05-28T22:00:00Z,10:25:00,2020,11.4026926129571,55.8114966021591
3711,1664,Y,NA,NA,0,8.63116896725688,56.3362552931896
3712,4839,Y,2010-06-04T22:00:00Z,09:54:00,2014,9.28433028378256,55.4149051545514
3716,1329,V,2010-12-27T23:00:00Z,11:00:00,2020,12.1422529,54.8867472
3717,1149,V,2011-01-01T23:00:00Z,08:40:00,2015,11.676210958312,55.5212000018497
3718,479,V,2011-01-01T23:00:00Z,08:50:00,2019,8.34495375253905,55.7174802804012
3719,5006,V,2011-01-01T23:00:00Z,10:30:00,2020,12.53736,55.874469
3720,2382,V,2011-01-07T23:00:00Z,10:00:00,2013,12.0453778,55.6585246
3721,4208,V,2011-01-06T23:00:00Z,08:47:00,2020,9.53740958648275,55.6907801914154
3722,5026,V,2011-01-06T23:00:00Z,10:40:00,2016,12.45682,55.900173
3723,979,V,2011-01-08T23:00:00Z,08:30:00,2014,12.5814,55.807573
3725,1566,V,2011-01-26T23:00:00Z,08:00:00,2020,12.48177,55.888068
3727,4130,V,2011-01-19T23:00:00Z,09:00:00,2019,8.4223581,55.9238335
3728,4215,V,2011-01-18T23:00:00Z,09:20:00,2020,9.79002365643722,55.4562670964903
3730,160,V,2011-01-01T23:00:00Z,09:30:00,2011,8.86912743800848,56.4978332921301
3731,4861,V,2011-01-11T23:00:00Z,10:00:00,2015,10.0185141362564,55.8329427928131
3732,3656,V,2011-01-16T23:00:00Z,09:20:00,2020,9.77536865333352,54.925937140013
3733,478,Y,2011-06-01T22:00:00Z,10:02:00,2012,9.05376013760482,55.3029180943884
3734,1288,V,2011-01-19T23:00:00Z,13:10:00,2011,12.26242,55.960162
3735,3703,V,2011-01-19T23:00:00Z,09:00:00,2015,10.1835989881686,55.3234092728374
3736,5045,V,NA,NA,0,9.94971397164152,55.9487059995854
3737,4394,V,2011-01-15T23:00:00Z,14:30:00,2012,10.2209222174444,55.4612643066366
3738,642,V,2011-01-25T23:00:00Z,09:00:00,2019,9.7686187,55.6183459
3739,1097,V,2011-01-08T23:00:00Z,09:00:00,2020,9.62425142857487,56.4819586423668
3741,4839,V,2011-02-10T23:00:00Z,13:10:00,2015,9.28800040257064,55.430846426464
3742,5050,V,2011-01-13T23:00:00Z,10:00:00,2010,12.43782,55.805228
3743,5013,V,2011-01-01T23:00:00Z,09:30:00,2020,9.37617762109785,55.3276194003091
3744,3349,V,2011-01-01T23:00:00Z,09:30:00,2020,8.51934870526329,55.9522367849516
3745,2233,V,2011-01-09T23:00:00Z,10:00:00,2013,9.07688078214948,56.7629341982399
3746,4412,V,2011-01-09T23:00:00Z,08:22:00,2013,12.51462,55.894318
3747,495,V,2011-01-14T23:00:00Z,13:00:00,2020,8.30864970973301,55.5719285683848
3748,5016,V,2011-01-09T23:00:00Z,10:00:00,2020,12.51901,55.879833
3749,4516,V,2011-01-14T23:00:00Z,09:24:00,2020,9.3857145,55.2324188
3750,1903,V,2011-01-08T23:00:00Z,10:34:00,2020,11.896537733759,55.0211027444234
3751,849,V,2011-01-19T23:00:00Z,13:00:00,2019,9.8844317,54.8772421
3752,1459,Y,2011-04-16T22:00:00Z,12:00:00,2011,11.1799669239861,55.742011773074
3753,4208,Y,2011-05-04T22:00:00Z,06:20:00,2020,9.53740958648275,55.6907801914154
3764,5232,V,2011-01-19T23:00:00Z,09:30:00,2014,12.54059,55.846143
3765,5227,V,2011-01-01T23:00:00Z,13:30:00,2020,11.7500473315428,55.5486441745269
3766,5228,V,2011-01-16T23:00:00Z,11:00:00,2020,11.6576286718563,55.8897364498456
3767,5228,V,2011-01-19T23:00:00Z,11:15:00,2020,11.3895303894951,55.7694011037677
3768,5234,V,2011-02-01T23:00:00Z,11:30:00,2017,12.5061,55.867416
3769,5231,V,2011-01-23T23:00:00Z,14:20:00,2010,12.5761,55.645669
3770,5226,V,2011-01-17T23:00:00Z,14:00:00,2020,11.7422678042452,55.7063008291223
3771,4873,V,2011-01-20T23:00:00Z,14:10:00,2019,10.3811242902503,55.2791873778401
3773,2705,Y,2011-05-12T22:00:00Z,07:00:00,2020,11.3831234,55.3952359
3774,901,Y,2011-05-17T22:00:00Z,06:00:00,2013,12.3354,55.608947
3775,3968,Y,2011-05-19T22:00:00Z,09:35:00,2018,8.25379321057886,56.0854953698484
3780,1149,Y,2011-05-28T22:00:00Z,04:55:00,2014,11.676210958312,55.5212000018497
3781,5252,V,2011-01-09T23:00:00Z,10:00:00,2020,9.29098530211384,55.2219153742454
3784,150,Y,NA,NA,0,NA,NA
3785,1149,Y,2011-06-03T22:00:00Z,21:20:00,2016,11.5977419506331,55.5609942483966
3789,660,Y,2011-06-05T22:00:00Z,06:26:00,2017,9.70219464249195,55.8175792326523
3792,1829,Y,2011-06-05T22:00:00Z,10:00:00,2020,11.7009019173649,55.5071649098982
3793,1566,Y,2011-06-05T22:00:00Z,04:30:00,2020,12.48177,55.888068
3794,46,Y,1978-06-18T22:00:00Z,03:15:00,1978,10.021540289585401,57.1315084632983
3797,528,Y,2011-05-20T22:00:00Z,06:32:00,2020,8.44057680738219,55.5356161972034
3799,495,Y,2011-06-01T22:00:00Z,10:00:00,2020,8.30864970973301,55.5719285683848
3801,1557,Y,2011-05-24T22:00:00Z,06:40:00,2011,8.74671806818792,55.7215714222387
3803,1023,Y,2011-05-20T22:00:00Z,07:15:00,2014,12.45227,55.885133
3804,3656,Y,2011-06-14T22:00:00Z,20:00:00,2020,9.77536865333352,54.925937140013
3805,1097,Y,2011-06-07T22:00:00Z,04:45:00,2020,9.61325492257222,56.4736489086925
3806,479,Y,2011-05-30T22:00:00Z,05:00:00,2019,8.33937266039123,55.7189959111299
3807,5252,Y,2011-06-09T22:00:00Z,08:50:00,2020,9.29098530211384,55.2219153742454
3808,1329,Y,2011-07-02T22:00:00Z,09:30:00,2013,12.17093,54.895528
3809,5311,Y,2011-05-21T22:00:00Z,08:00:00,2011,8.39686640828216,55.4285666713324
3810,3636,Y,2011-05-27T22:00:00Z,07:20:00,2020,11.5621859765964,54.802490771323
3813,979,Y,2011-06-11T22:00:00Z,05:10:00,2015,12.5814,55.807573
3814,4167,Y,2011-06-09T22:00:00Z,09:25:00,2020,11.4267822824991,55.2383456639674
3815,5226,Y,2011-06-05T22:00:00Z,17:30:00,2016,11.7422678042452,55.7063008291223
3816,4130,Y,2011-06-11T22:00:00Z,07:30:00,2011,8.58757346992427,55.9443614383907
3817,2233,Y,2011-06-01T22:00:00Z,05:10:00,2011,9.07688078214948,56.7629341982399
3822,4543,Y,2011-06-07T22:00:00Z,09:00:00,2020,10.6731319,55.4288552
3823,5264,Y,2011-06-15T22:00:00Z,06:05:00,2019,12.45311,54.962651
3824,3921,Y,2011-05-04T22:00:00Z,09:00:00,2012,8.77018340324977,55.3275869344549
3825,478,V,2011-01-01T23:00:00Z,10:20:00,2014,9.05376013760482,55.3029180943884
3834,5439,V,2012-01-15T23:00:00Z,11:00:00,2015,12.49492,55.895824
3836,479,V,2011-12-30T23:00:00Z,08:36:00,2019,8.25096808304709,55.763389736331
3837,1829,V,2011-12-30T23:00:00Z,10:00:00,2011,11.7009019173649,55.5071649098982
3839,1149,V,2012-01-05T23:00:00Z,08:40:00,2015,11.5977419506331,55.5609942483966
3840,5408,V,2012-01-05T23:00:00Z,09:20:00,2014,9.93178078784153,55.3814032674526
3841,689,V,2012-01-05T23:00:00Z,09:45:00,2020,10.1738514631816,55.5803442845032
3842,1722,Y,2011-06-04T22:00:00Z,08:00:00,2020,9.96283875268812,55.3844875782195
3843,5442,V,2012-01-14T23:00:00Z,08:50:00,2020,12.03555,55.649052
3844,4543,V,2012-01-09T23:00:00Z,10:00:00,2020,10.6710103482771,55.4287155404113
3845,5366,V,2012-01-10T23:00:00Z,10:45:00,2020,8.14815376185942,56.3266975072201
3846,4167,V,2012-01-09T23:00:00Z,09:05:00,2020,11.4267822824991,55.2383456639674
3847,995,V,2012-01-16T23:00:00Z,09:12:00,2020,12.4877644,55.6518658
3848,2086,V,2012-01-06T23:00:00Z,09:05:00,2019,10.2124525541091,56.4677522377637
3849,901,V,2012-01-14T23:00:00Z,09:55:00,2012,12.28421,55.619087
3850,5274,V,2012-01-16T23:00:00Z,09:00:00,2013,10.4211584952286,55.3997903822527
3851,5274,V,2012-01-14T23:00:00Z,10:20:00,2012,10.6799318654084,54.7592857727854
3852,4889,V,2012-01-07T23:00:00Z,10:15:00,2015,9.7166127,55.6641961
3853,660,V,2012-01-15T23:00:00Z,15:29:00,2017,9.70219464249195,55.8175792326523
3855,5,V,2012-01-17T23:00:00Z,11:00:00,2012,9.81099074154889,57.2005313928515
3856,4942,V,2012-01-13T23:00:00Z,08:50:00,2018,9.9162769,55.2730895
3857,5264,V,2012-01-16T23:00:00Z,09:03:00,2020,12.45311,54.962651
3859,3921,V,2012-01-24T23:00:00Z,09:45:00,2011,8.77018340324977,55.3275869344549
3860,3968,V,2012-01-23T23:00:00Z,08:30:00,2017,8.25379321057886,56.0854953698484
3862,5470,V,2012-01-14T23:00:00Z,09:42:00,2011,11.4708745252695,55.2644273907411
3864,5628,V,2012-01-09T23:00:00Z,11:00:00,2018,10.0075965754365,56.5163045042402
3865,2399,Y,2011-06-09T22:00:00Z,07:00:00,2011,11.771721433328,55.5150655167506
3868,494,V,2012-01-09T23:00:00Z,08:45:00,2014,8.68806038095416,55.10931117978
3869,2705,V,2012-01-05T23:00:00Z,09:45:00,2020,11.4093747756016,55.4184654528787
3870,528,V,2012-01-07T23:00:00Z,11:30:00,2020,8.44057680738219,55.5356161972034
3871,3570,V,2012-01-13T23:00:00Z,08:25:00,2019,11.4570934027284,55.3725719958524
3872,4502,V,2011-12-29T23:00:00Z,08:54:00,2017,11.5272370112775,55.9014717391864
3874,4208,Y,2012-05-12T22:00:00Z,06:25:00,2015,9.61492861493829,55.6473214294271
3875,5718,Y,2012-05-12T22:00:00Z,08:00:00,2020,11.4202990332125,55.5710552053527
3876,2832,Y,2012-05-19T22:00:00Z,04:30:00,2017,9.23344904559755,56.9513976515667
3877,5408,Y,2012-05-06T22:00:00Z,09:20:00,2015,9.93178078784153,55.3814032674526
3878,5274,Y,2012-05-24T22:00:00Z,09:20:00,2014,10.4211584952286,55.3997903822527
3879,5274,Y,2012-05-17T22:00:00Z,09:45:00,2014,10.6799318654084,54.7592857727854
3880,5350,Y,2012-05-26T22:00:00Z,06:00:00,2014,8.49395703661317,55.4591184448922
3881,227,Y,2012-05-26T22:00:00Z,07:00:00,2020,10.830123627489,56.451196583233
3883,5755,Y,2012-05-21T22:00:00Z,07:55:00,2020,9.37277828679364,55.4137690281063
3884,374,Y,2012-05-27T22:00:00Z,05:15:00,2019,10.0103667742185,57.0463594235082
3885,995,Y,2012-05-30T22:00:00Z,08:03:00,2020,12.48112,55.653394
3886,2669,Y,2012-05-06T22:00:00Z,17:30:00,2012,11.823935630907,55.2927254126286
3887,5366,Y,2012-05-23T22:00:00Z,06:00:00,2019,8.14815376185942,56.3266975072201
3888,3675,Y,2012-06-04T22:00:00Z,05:20:00,2016,9.83282185206574,54.9046626050745
3889,2234,Y,2004-06-05T22:00:00Z,07:55:00,2011,14.74372,55.20804
3891,5439,Y,2013-06-03T22:00:00Z,09:00:00,2013,12.49492,55.895824
3893,5627,Y,2012-05-29T22:00:00Z,16:45:00,2020,9.59244241426274,55.3149544855908
3894,4755,Y,2012-06-05T22:00:00Z,08:00:00,2020,10.7229044458034,55.4749986964335
3895,5772,Y,2012-06-10T22:00:00Z,18:00:00,2019,11.3219230926097,55.6781204926693
3896,3207,Y,2012-06-12T22:00:00Z,14:00:00,2017,10.3396378529568,56.3918672672084
3897,2086,Y,2012-06-06T22:00:00Z,04:14:00,2020,10.2124525541091,56.4677522377637
3898,1551,Y,2012-06-08T22:00:00Z,06:20:00,2020,12.34791,55.022315
3899,2009,Y,2012-06-05T22:00:00Z,05:00:00,2013,11.9921399049665,56.0168997456888
3900,1938,Y,1999-05-25T22:00:00Z,06:00:00,2018,10.2382294068084,57.6013158041133
3901,2705,Y,2009-05-14T22:00:00Z,10:00:00,2020,11.2866497,55.4236923
3903,5234,Y,2012-06-24T22:00:00Z,10:00:00,2018,12.5061,55.867416
3905,63,Y,2012-06-10T22:00:00Z,06:10:00,2019,10.2259810389983,56.9366226104617
3906,5713,Y,2012-06-07T22:00:00Z,15:00:00,2018,9.42562735949747,55.480990421684
3907,5306,Y,2012-06-10T22:00:00Z,07:30:00,2012,11.187859989046,55.3561169642494
3908,5801,Y,2012-06-03T22:00:00Z,09:30:00,2020,10.3225427844552,55.6147759605396
3909,5795,Y,2012-06-04T22:00:00Z,05:40:00,2013,9.17706180288306,55.7996884435182
3910,5794,Y,2012-05-23T22:00:00Z,15:00:00,2012,11.4475919734475,55.1929850653269
3913,1902,Y,2005-06-09T22:00:00Z,06:00:00,2020,12.44854,55.825149
3914,4502,Y,2012-06-10T22:00:00Z,06:30:00,2018,11.5418517288126,55.904766128221
3915,5332,Y,2012-05-27T22:00:00Z,04:00:00,2020,9.81931723416695,55.5427895124571
3916,4167,Y,2012-06-03T22:00:00Z,08:00:00,2020,11.4154028565841,54.9464277905817
3918,3570,Y,2012-05-17T22:00:00Z,06:30:00,2019,11.4570934027284,55.3725719958524
3919,5228,Y,2012-06-04T22:00:00Z,11:15:00,2020,11.4389992,55.7901595
3920,5228,Y,2012-05-29T22:00:00Z,13:30:00,2020,11.6576286718563,55.8897364498456
3921,5442,Y,2012-06-08T22:00:00Z,07:40:00,2020,12.03555,55.649052
3922,5547,Y,NA,NA,0,NA,NA
3923,5547,Y,NA,NA,0,NA,NA
3924,5547,V,NA,NA,0,NA,NA
3925,5,Y,2012-06-10T22:00:00Z,17:00:00,2014,9.84801592060881,57.2272375751877
3926,970,V,2012-10-03T22:00:00Z,08:04:00,2012,NA,NA
3927,5859,Y,2013-06-19T22:00:00Z,13:00:00,2016,11.334832124598,55.6545063617245
3928,4632,V,2012-12-27T23:00:00Z,09:45:00,2020,11.8760827090156,55.5773836030606
3929,3207,V,2012-12-22T23:00:00Z,12:12:00,2018,10.3396378529568,56.3918672672084
3930,176,V,2012-12-24T23:00:00Z,11:15:00,2020,8.52011375370688,55.9084999883151
3931,63,V,2012-12-26T23:00:00Z,11:38:00,2020,10.2277125449416,56.9393009455636
3932,710,V,2012-12-27T23:00:00Z,09:21:00,2012,10.6811819489769,55.0513742769554
3933,2009,V,2012-12-27T23:00:00Z,NA,2012,11.9921399049665,56.0168997456888
3934,2832,V,2012-12-27T23:00:00Z,08:20:00,2016,9.23344904559755,56.9513976515667
3935,2288,V,2013-01-04T23:00:00Z,09:00:00,2020,12.4546,55.8034
3936,2715,V,2012-12-27T23:00:00Z,09:15:00,2020,9.45099183617019,54.9291460759756
3939,5958,V,2012-12-31T23:00:00Z,10:00:00,2014,12.20777,55.597017
3940,374,V,2012-12-25T23:00:00Z,09:55:00,2020,10.0103667742185,57.0463594235082
3941,1324,V,2013-01-11T23:00:00Z,10:23:00,2020,12.28911,55.847501
3942,3303,V,2013-01-01T23:00:00Z,09:30:00,2020,10.5623942356665,55.2569697614546
3943,5237,V,2013-01-11T23:00:00Z,10:10:00,2020,11.1202283833259,55.3600056710396
3946,5018,V,2012-12-27T23:00:00Z,10:00:00,2020,9.39944926806484,56.4847089346997
3947,4167,V,2013-01-07T23:00:00Z,08:45:00,2020,11.4154028565841,54.9464277905817
3948,3791,V,2013-01-01T23:00:00Z,09:45:00,2020,9.99184693884066,55.2189050966509
3949,227,V,2013-01-08T23:00:00Z,09:40:00,2020,10.830123627489,56.451196583233
3950,5801,V,2013-01-02T23:00:00Z,11:15:00,2020,10.3225427844552,55.6147759605396
3951,4502,V,2012-12-29T23:00:00Z,09:16:00,2018,11.5418517288126,55.904766128221
3952,5713,V,2013-01-10T23:00:00Z,13:00:00,2015,9.42562735949747,55.480990421684
3953,4755,V,2013-01-11T23:00:00Z,10:30:00,2020,10.7229044458034,55.4749986964335
3954,4893,V,2013-01-15T23:00:00Z,10:30:00,2012,9.62560810889479,55.7191522924882
3955,5928,V,2012-12-30T23:00:00Z,09:15:00,2015,11.7249034928939,55.8226459363535
3956,5755,V,2013-01-11T23:00:00Z,09:10:00,2017,9.37277828679364,55.4137690281063
3957,2086,V,2013-01-10T23:00:00Z,08:42:00,2019,10.3848172700667,57.5836238053503
3958,5228,V,2013-01-20T23:00:00Z,11:00:00,2020,11.3422687414989,55.752335096633
3959,5008,Y,2013-05-26T22:00:00Z,04:15:00,2015,10.955371440802,55.6638372947895
3960,5008,V,2014-01-03T23:00:00Z,08:30:00,2014,10.955371440802,55.6638372947895
3961,2224,Y,2013-05-09T22:00:00Z,06:15:00,2019,12.32709,55.768259
3962,5018,Y,2013-05-10T22:00:00Z,07:50:00,2020,9.39944926806484,56.4847089346997
3963,4860,Y,2013-05-18T22:00:00Z,10:05:00,2020,9.66166581242762,55.7333402704386
3965,5394,Y,2013-05-17T22:00:00Z,06:15:00,2013,9.64968998862365,55.6354609373656
3967,4228,Y,2013-05-23T22:00:00Z,07:10:00,2016,12.1409411,54.8954538
3968,3791,Y,2013-05-25T22:00:00Z,06:45:00,2020,9.99184693884066,55.2189050966509
3969,5928,Y,2013-05-22T22:00:00Z,06:45:00,2016,11.7122115934481,55.8238255030263
3970,5958,Y,2013-05-26T22:00:00Z,10:00:00,2015,12.20777,55.597017
3971,5447,Y,2013-05-29T22:00:00Z,04:50:00,2018,11.0797262344966,55.7300979156822
3972,4597,Y,2013-05-25T22:00:00Z,05:30:00,2020,9.58266075162413,55.9350123755872
3974,4191,Y,2013-06-10T22:00:00Z,06:50:00,2014,10.683705347579,55.5204795360911
3975,3303,Y,2013-05-19T22:00:00Z,09:56:00,2020,10.5623942356665,55.2569697614546
3976,2288,Y,2013-05-23T22:00:00Z,06:30:00,2020,12.4546,55.8034
3977,5237,Y,2013-06-01T22:00:00Z,06:00:00,2020,11.559120093052,55.4369964131851
3978,4893,Y,2013-06-04T22:00:00Z,09:15:00,2014,9.62560810889479,55.7191522924882
3979,738,Y,2013-05-01T22:00:00Z,05:17:00,2018,11.7719887655827,55.968113943552
3980,774,Y,2013-06-05T22:00:00Z,09:30:00,2015,15.09975,55.08625
3981,2251,Y,2013-06-06T22:00:00Z,05:43:00,2018,12.53384,55.638398
3982,5978,Y,2013-06-04T22:00:00Z,06:30:00,2019,10.9571462370659,55.7312137486811
3983,1324,Y,2013-06-07T22:00:00Z,10:31:00,2020,12.28911,55.847501
3984,6058,Y,2013-06-05T22:00:00Z,07:30:00,2020,9.29013019134005,55.5595619605206
3985,3636,Y,2013-05-19T22:00:00Z,08:35:00,2020,11.5701763360554,54.8021149521468
3986,5228,Y,2012-06-05T22:00:00Z,13:00:00,2020,11.3657856,55.7570055
3987,5008,Y,2014-05-02T22:00:00Z,05:00:00,2016,11.0662157858417,55.6853884334729
3988,5008,V,2014-01-18T23:00:00Z,08:30:00,2014,11.0662157858417,55.6853884334729
3989,2086,Y,2013-05-28T22:00:00Z,05:00:00,2020,10.4015636,57.5834647
3991,6630,V,2014-01-13T23:00:00Z,10:00:00,2017,11.3069958418581,55.6136876551913
3992,4522,V,2013-12-25T23:00:00Z,09:15:00,2018,8.3696079,55.9563479
3993,946,V,2013-12-29T23:00:00Z,11:00:00,2020,10.9135323089985,55.1306328758493
3994,5332,V,2013-12-28T23:00:00Z,10:00:00,2020,9.81931723416695,55.5427895124571
3995,5447,V,2013-12-30T23:00:00Z,08:10:00,2020,11.0797262344966,55.7300979156822
3997,2224,V,2014-01-04T23:00:00Z,10:04:00,2018,12.32709,55.768259
3998,946,Y,2014-06-07T22:00:00Z,11:15:00,2020,10.9135323089985,55.1306328758493
4000,1223,V,2014-01-06T23:00:00Z,09:30:00,2013,12.1717631,55.802285500000004
4001,1223,V,2014-01-12T23:00:00Z,09:00:00,2019,12.1434749,55.7789403
4002,6578,V,2014-01-11T23:00:00Z,09:05:00,2020,9.78061869701552,54.9472471845195
4003,4597,V,2014-01-14T23:00:00Z,09:30:00,2020,9.58266075162413,55.9350123755872
4005,5601,Y,2014-05-04T22:00:00Z,07:30:00,2020,11.0771514879748,55.6816088233277
4007,6619,V,2015-01-11T23:00:00Z,10:00:00,2016,11.1448667069194,55.3487899297649
4008,6619,Y,2014-05-22T22:00:00Z,09:35:00,2016,11.1448667069194,55.3487899297649
4009,1998,Y,2014-05-20T22:00:00Z,06:00:00,2020,14.7431296,55.0826968
4010,762,Y,2014-05-21T22:00:00Z,05:30:00,2014,11.1101615410602,55.5264567322946
4011,762,Y,2014-06-01T22:00:00Z,06:00:00,2014,11.211237420613,55.4923163483636
4012,6630,Y,2014-06-06T22:00:00Z,00:00:00,2017,11.3069958418581,55.6136876551913
4014,6578,Y,2014-05-07T22:00:00Z,07:10:00,2020,9.78061869701552,54.9472471845195
4015,176,Y,2014-06-16T22:00:00Z,09:45:00,2020,8.52011375370688,55.9084999883151
4016,1472,Y,2014-06-14T22:00:00Z,04:12:00,2020,11.1837495985926,55.2240627288995
4017,774,V,2013-12-28T23:00:00Z,09:30:00,2014,15.09975,55.08625
4018,4130,Y,2014-06-10T22:00:00Z,08:00:00,2014,8.59651064439641,55.9456129995571
4019,3636,V,2013-12-28T23:00:00Z,09:10:00,2020,11.5701763360554,54.8021149521468
4020,2916,Y,2007-05-19T22:00:00Z,05:30:00,2017,9.50905620909977,55.6927340531578
4021,2916,V,2008-01-29T23:00:00Z,12:00:00,2016,9.50905620909977,55.6927340531578
4022,1664,NA,NA,NA,0,9.69069970245058,56.0692318912891
4023,1664,NA,NA,NA,0,11.7343971877156,55.204867988332
4024,1664,NA,NA,NA,0,8.69257655487263,56.3493065978354
4025,1639,V,2014-12-26T23:00:00Z,08:00:00,2018,12.0629475,54.974824
4026,7069,V,NA,NA,0,NA,NA
4028,5601,V,2015-12-27T23:00:00Z,09:30:00,2020,11.0771514879748,55.6816088233277
4029,315,V,2014-12-29T23:00:00Z,09:00:00,2020,9.35389256636205,56.4749643542266
4030,11,V,2014-12-28T23:00:00Z,10:30:00,2020,9.7179091,57.3535933
4031,738,V,2015-01-04T23:00:00Z,08:39:00,2016,11.7498093,55.9503148
4032,2974,V,2015-01-05T23:00:00Z,10:00:00,2020,12.0823813,55.8455216
4033,7025,V,2015-01-07T23:00:00Z,10:00:00,2020,10.626239023233,55.5482168195443
4034,7153,V,2015-01-06T23:00:00Z,11:10:00,2014,9.68881583821931,55.6020002900813
4035,767,V,2015-01-05T23:00:00Z,08:30:00,2020,14.8507886,55.2152844
4036,6058,V,2015-01-03T23:00:00Z,09:30:00,2019,9.29164237474107,55.5496741660654
4037,1472,V,2015-01-05T23:00:00Z,09:14:00,2020,11.1837988025599,55.224960684633
4038,6444,V,2015-01-17T23:00:00Z,10:34:00,2019,11.6754346407863,55.86957533105
4039,1998,V,2015-01-05T23:00:00Z,09:00:00,2020,14.7430721,55.0784046
4040,5978,V,2015-01-17T23:00:00Z,15:02:00,2016,10.9571462370659,55.7312137486811
4041,2974,Y,2015-05-14T22:00:00Z,09:30:00,2020,12.0821904,55.844877
4042,11,Y,2015-05-14T22:00:00Z,07:30:00,2020,9.71464749726994,57.353834068513
4043,1003,Y,2015-05-20T22:00:00Z,08:48:00,2020,12.3515379,55.7950397
4044,50,Y,2015-06-04T22:00:00Z,06:35:00,2020,10.2294223571526,56.8413533134705
4046,7025,Y,2015-05-19T22:00:00Z,10:00:00,2020,10.626239023233,55.5482168195443
4048,5611,Y,2015-06-09T22:00:00Z,08:25:00,2017,9.85934738651073,55.9962908555239
4050,6444,Y,2015-06-08T22:00:00Z,09:55:00,2019,11.6685568590734,55.8625337230426
4051,7666,Y,2015-05-25T22:00:00Z,07:40:00,2018,9.6244125349681,55.4441943543978
4052,7665,Y,2015-06-08T22:00:00Z,11:00:00,2020,9.8653837,55.8751148
4053,7667,Y,2015-06-14T22:00:00Z,11:00:00,2020,9.9391575,55.8617373
4054,1063,V,1985-12-29T23:00:00Z,09:55:00,1985,9.9259878142723,57.496190775904
4055,5571,V,NA,NA,0,NA,NA
4058,7031,V,2016-01-19T23:00:00Z,10:00:00,2020,10.2060481,57.2670497
4059,899,V,2015-12-31T23:00:00Z,09:30:00,2015,12.6104702,55.571424
4060,7667,V,2016-01-14T23:00:00Z,11:00:00,2020,9.9380342,55.8625099
4061,4889,Y,2017-05-27T22:00:00Z,00:00:00,2018,9.7123143,55.6639344
4062,4889,V,2017-01-07T23:00:00Z,09:00:00,2019,9.7123437,55.665259
4066,1479,Y,2016-05-27T22:00:00Z,06:25:00,2018,12.0860406,55.8007553
4067,2559,Y,2016-06-02T22:00:00Z,06:58:00,2020,10.5421117,55.0531123
4069,4208,Y,2016-05-15T22:00:00Z,08:02:00,2020,9.6138772,55.6498913
4070,7031,Y,2016-05-16T22:00:00Z,08:00:00,2020,10.2061768,57.2675834
4071,3389,Y,2016-05-07T22:00:00Z,07:00:00,2020,11.3889915,55.7715375
