"id"	"old_artnr"	"artnr"	"overartnr"	"artnavn"	"latin"	"english"	"dk"	"datsy"	"arttype"	"sortering"	"hbw"	"iucn"	"redlist"	"yellowlist"	"bilag_1"	"spec"	"KOORDINATORID"	"sv"	"pkt"	"ibaantal"	"shortcut1"	"shortcut2"	"fra"	"til"	"season"	"vis"
3802	NA	"05935"	NA	"Sølvmåge x Kaspisk Måge (hybrid)"	"Larus argentatus x L. cachinnans"	"European Herring Gull x Caspian Gull"	"H"	0	"hybrid"	3810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"H SØKA"	"H SØKA"	NA	NA	NA	0
3803	NA	"03960"	"03960"	"Guldfasan"	"Chrysolophus pictus"	"Golden Pheasant"	"E"	0	"art"	1250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"GFASAN"	"GFASAN"	NA	NA	NA	0
3804	NA	"01625"	NA	"Indisk Gås X Grågås (hybrid)"	"Anser indicus x A. anser"	"Bar-headed Goose x Greylag Goose (hybrid)"	"H"	0	"hybrid"	290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"IGXGG"	"IGXGG"	NA	NA	NA	0
3805	NA	"01626"	NA	"Indisk Gås X Canadagås (hybrid)"	"Anser indicus x Branta canadensis"	"Bar-headed Goose x Canada Goose (hybrid)"	"H"	0	"hybrid"	295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"IGXCG"	"IGXCG"	NA	NA	NA	0
3806	NA	"MA083"	"MA083"	"Guldsjakal"	"Canis aureus"	"Golden Jackal"	"X"	0	"andre_dyr"	10425	NA	NA	"NA"	NA	NA	NA	NA	NA	NA	NA	"GSJAK"	"GSJAK"	NA	NA	NA	0
3807	NA	"RE012"	"RE012"	"Nordamerikansk Terrapin"	"Trachemys scripta"	"Pond Slider"	"X"	0	"andre_dyr"	10665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"K NTER"	"K NTER"	NA	NA	NA	0
3808	NA	"16110"	"16110"	"Snefinke"	"Montifringilla nivalis"	"White-winged Snowfinch"	"AU"	0	"art"	6985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SNEFIN"	"SNEFIN"	NA	NA	NA	0
3809	NA	"18710"	"18710"	"Gulbrynet Værling"	"Emberiza chrysophrys"	"Yellow-browed Bunting"	"AU"	0	"art"	7745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"GBRVÆR"	"GBRVÆR"	NA	NA	NA	0
3810	NA	"MA084"	"MA084"	"Muflon"	"Ovis ammon"	"Argali"	"X"	0	"andre_dyr"	10385	NA	NA	"NA"	NA	NA	NA	NA	NA	NA	NA	"P MUFL"	"P MUFL"	NA	NA	NA	0
3811	NA	"00033"	"00033"	"Stillehavslom"	"Gavia pacifica"	"Pacific Loon"	"AU"	0	"art"	1875	NA	"LC"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3812	NA	"01866"	NA	"Gråand x Moskusand (hybrid)"	"Anas platyrhynchos x Cairina moschata"	"Mallard x Muscovy Duck"	"H"	0	"hybrid"	1105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"MAXMU"	"MAXMU"	NA	NA	NA	0
3813	NA	"11397"	"11399"	"Sibirisk Bynkefugl, Kaukasusbynkefugl (ssp. hemprichii)"	"Saxicola maurus hemprichii"	"Siberian Stonechat (ssp. hemprichii)"	"AU"	0	"underart"	6662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3814	NA	"11392"	"11392"	"Japansk Bynkefugl"	"Saxicola stejnegeri"	"Stejneger's Stonechat"	"AU"	0	"art"	6665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3816	NA	"12655"	"12655"	"Makisanger"	"Curruca subalpina"	"Moltoni's Warbler"	"U"	0	"art"	6163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3817	NA	"12653"	"12654"	"Rødstrubet Sanger (ssp. albistriata)"	"Curruca cantillans albistriata"	"Eastern Subalpine Warbler (ssp. albistriata)"	"AU"	0	"underart"	6166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3818	NA	"12651"	"12654"	"Rødstrubet Sanger (ssp. cantillans)"	"Curruca cantillans cantillans"	"Eastern Subalpine Warbler (ssp. cantillans)"	"AU"	0	"underart"	6167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3819	NA	"11481"	"11481"	"Vestlig Middelhavsstenpikker"	"Oenanthe hispanica"	"Western Black-eared Wheatear"	"AU"	0	"art"	6725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3820	NA	"11482"	"11482"	"Østlig Middelhavsstenpikker"	"Oenanthe melanoleuca"	"Eastern Black-eared Wheatear"	"AU"	0	"art"	6722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3821	NA	"11398"	NA	"Sibirisk Bynkefugl/Japansk Bynkefugl"	"Saxicola maurus/S. stejnegeri"	"Siberian Stonechat/Stejneger's Stonechat"	"AU"	0	"ubestemt"	6668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3822	NA	"02151"	""	"Amerikansk/Asiatisk Fløjlsand"	"Melanitta deglandi/M. stejnegeri"	"White-winged Scoter/Stejneger's Scoter"	"AU"	0	"ubestemt"	515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
3823	NA	"01895"	NA	"Gråand x Knarand (hybrid)"	"Anas platyrhynchos x Mareca strepera"	"Mallard x Gadwall"	"H"	0	"hybrid"	1085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3824	NA	"15920"	"15920"	"Spansk Spurv"	"Passer hispaniolensis"	"Spanish Sparrow"	"U"	0	"art"	6955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SPASPU"	"SPASPU"	NA	NA	NA	0
3825	NA	"01677"	NA	"Bramgås x Dværgcanadagås (hybrid)"	"Branta leucopsis x B. hutchinsii"	"Barnacle Goose x Cackling Goose"	"H"	0	"hybrid"	155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3826	NA	"12920"	"12920"	"Østlig Lundsanger"	"Phylloscopus plumbeitarsus"	"Two-barred Warbler"	"U"	0	"art"	6005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ØLUNDS"	"ØLUNDS"	NA	NA	NA	0
3827	NA	"13432"	"13432"	"Tajgafluesnapper"	"Ficedula albicilla"	"Taiga Flycatcher"	"U"	0	"art"	6505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"TAJFLU"	"TAJFLU"	NA	NA	NA	0
3828	NA	"01893"	NA	"Spidsand x Pibeand (hybrid)"	"Anas acuta x Mareca penelope"	"Northern Pintail x Eurasian Wigeon"	"H"	0	"hybrid"	1125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3829	NA	"05919"	"05919"	"Armensk Måge"	"Larus armenicus"	"Armenian Gull"	"AU"	0	"art"	3775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ARMÅGE"	"ARMÅGE"	NA	NA	NA	0
3830	NA	"01797"	""	"Pibeand x Knarand (hybrid)"	"Mareca penelope x M. strepera"	"Eurasian Wigeon x Gadwall"	"H"	0	"hybrid"	1035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3831	NA	"00490"	NA	"Tropeskråpe"	"Puffinus lherminieri"	"Audubon's Shearwater"	"AU"	0	"art"	2075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3832	NA	"01526"	"01526"	"Sorthalset Svane"	"Cygnus melancoryphus"	"Black-necked Swan"	"E"	0	"art"	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3833	NA	"34130"	"34130"	"Afrikansk Skestork"	"Platalea alba"	"African Spoonbill"	"E"	0	"art"	2305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3834	NA	"08000"	"08000"	"Lille Sejler"	"Apus affinis"	"Little Swift"	"U"	0	"art"	1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3835	NA	"12656"	"12656"	"Iberisk Sanger"	"Curruca iberiae"	"Western Subalpine Warbler"	"AU"	0	"art"	6162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3836	NA	"12654"	"12654"	"Rødstrubet Sanger"	"Curruca cantillans"	"Eastern Subalpine Warbler"	"AU"	0	"art"	6165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3837	NA	"01645"	NA	"Dværgsnegås x Bramgås (hybrid)"	"Anser rossii x Branta leucopsis"	"Ross's Goose x Barnacle Goose"	"H"	0	"hybrid"	275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3838	NA	"04795"	NA	"Ørkenpræstekrave/Mongolsk Præstekrave"	"Charadrius leschenaultii/C. mongolus"	"Greater/Lesser Sand Plover"	"HU"	0	"ubestemt"	2585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
